word,sopmi
三鲜，西芹，韭菜，,-1.2514078219341727
67分钟,-1.2514078219341727
，韭菜鸡蛋饺子,-1.2514078219341727
，皮蛋豆腐,-1.2514078219341727
九品三鲜，,-1.2514078219341727
12点15分,-1.2514078219341727
89，,-1.2514078219341727
103，,-1.2514078219341727
鲅鱼饺子,-1.2514078219341727
脸皮,-1.2514078219341727
痛,-1.2514078219341727
荤香,-1.2514078219341727
两双筷子,-1.2514078219341727
手抓,-1.2514078219341727
不明就里,-1.2514078219341727
，差劲！,-1.2514078219341727
负分,-1.2514078219341727
西葫芦，,-1.2514078219341727
鲅鱼,-1.2514078219341727
冰冰凉。,-1.2514078219341727
砂子,-1.2514078219341727
字数,-1.2514078219341727
经,-1.2514078219341727
谷！,-1.2514078219341727
、海龙,-1.2514078219341727
中技,-1.2514078219341727
货人,-1.2514078219341727
固定电话,-1.2514078219341727
合谷海龙店,-1.2514078219341727
畅通。,-1.2514078219341727
紧急,-1.2514078219341727
14:00,-1.2514078219341727
？？！！！！,-1.2514078219341727
热线电话,-1.2514078219341727
一百多分钟,-1.2514078219341727
，骗,-1.2514078219341727
名点,-1.2514078219341727
吸取教训,-1.2514078219341727
姜！,-1.2514078219341727
？辣,-1.2514078219341727
，咸死！虎皮椒,-1.2514078219341727
！虾酱整块整块,-1.2514078219341727
，肉段,-1.2514078219341727
柴火,-1.2514078219341727
几十次,-1.2514078219341727
，青椒鸡丁,-1.2514078219341727
不乎,-1.2514078219341727
雪梨汤,-1.2514078219341727
大意,-1.2514078219341727
精选,-1.2514078219341727
空盒,-1.2514078219341727
？？？？？差差评！！,-1.2514078219341727
干锅菜花，,-1.2514078219341727
咬碎,-1.2514078219341727
绿叶菜，,-1.2514078219341727
时蔬,-1.2514078219341727
冰凉，,-1.2514078219341727
冻凉,-1.2514078219341727
炖雪梨,-1.2514078219341727
鬼！汤,-1.2514078219341727
一身,-1.2514078219341727
改为,-1.2514078219341727
徒,-1.2514078219341727
虚表,-1.2514078219341727
汤真,-1.2514078219341727
大盘,-1.2514078219341727
收干,-1.2514078219341727
汤？,-1.2514078219341727
油。,-1.2514078219341727
，太尼玛,-1.2514078219341727
有很多,-1.2514078219341727
地三鲜，茄子,-1.2514078219341727
烤鸭饼！,-1.2514078219341727
烤鸭饼，,-1.2514078219341727
大牛,-1.2514078219341727
走味,-1.2514078219341727
味面酱,-1.2514078219341727
关门大吉,-1.2514078219341727
烧鸡,-1.2514078219341727
吊烧,-1.2514078219341727
红莲,-1.2514078219341727
吊烧鸡，,-1.2514078219341727
心理准备,-1.2514078219341727
，红莲,-1.2514078219341727
不复,-1.2514078219341727
确乎,-1.2514078219341727
42，,-1.2514078219341727
拳头,-1.2514078219341727
当年,-1.2514078219341727
从小,-1.2514078219341727
吊烧鸽，,-1.2514078219341727
情节,-1.2514078219341727
南城,-1.2514078219341727
要钱,-1.2514078219341727
第一炉,-1.2514078219341727
长大,-1.2514078219341727
点烤鸭,-1.2514078219341727
无论如何,-1.2514078219341727
超薄,-1.2514078219341727
火锅,-1.2514078219341727
菜味,-1.2514078219341727
菜员,-1.2514078219341727
白点,-1.2514078219341727
砂锅豆腐,-1.2514078219341727
海米，,-1.2514078219341727
，鱼香鸡丝，,-1.2514078219341727
八片,-1.2514078219341727
炸馒头片,-1.2514078219341727
芥蓝,-1.2514078219341727
怪异,-1.2514078219341727
粉红色,-1.2514078219341727
染,-1.2514078219341727
质问,-1.2514078219341727
，大盘鸡,-1.2514078219341727
腌菜，,-1.2514078219341727
包粉。,-1.2514078219341727
发齁还掉渣儿。。。,-1.2514078219341727
分长,-1.2514078219341727
1公,-1.2514078219341727
蟑螂，,-1.2514078219341727
整顿吧！,-1.2514078219341727
烤鱼,-1.2514078219341727
酒精,-1.2514078219341727
托盘,-1.2514078219341727
架子,-1.2514078219341727
真知,-1.2514078219341727
押金,-1.2514078219341727
硬物,-1.2514078219341727
顾虑,-1.2514078219341727
鸭嘴,-1.2514078219341727
一顿饭,-1.2514078219341727
草叶,-1.2514078219341727
清洗,-1.2514078219341727
样式,-1.2514078219341727
地三鲜，,-1.2514078219341727
生平,-1.2514078219341727
走时,-1.2514078219341727
流汗,-1.2514078219341727
D,-1.2514078219341727
，凉粉,-1.2514078219341727
重庆辣子鸡,-1.2514078219341727
膻气,-1.2514078219341727
混合,-1.2514078219341727
炖牛肉差十万八千里，,-1.2514078219341727
土豆、尖椒，,-1.2514078219341727
苍蝇，,-1.2514078219341727
！！！！图文不符！！！,-1.2514078219341727
12点10,-1.2514078219341727
06,-1.2514078219341727
101分钟,-1.2514078219341727
真厉害,-1.2514078219341727
09,-1.2514078219341727
川湘菜,-1.2514078219341727
沪菜，鱼香茄子,-1.2514078219341727
江浙,-1.2514078219341727
送错咖啡,-1.2514078219341727
豆奶拿铁,-1.2514078219341727
拿铁！？？？！,-1.2514078219341727
拿铁加浓，天天,-1.2514078219341727
过分极,-1.2514078219341727
长见识！,-1.2514078219341727
体感,-1.2514078219341727
差！！！！！,-1.2514078219341727
被子,-1.2514078219341727
一大部分,-1.2514078219341727
剩余,-1.2514078219341727
浓缩，咖啡,-1.2514078219341727
热巧克巧,-1.2514078219341727
惨痛,-1.2514078219341727
超级少、,-1.2514078219341727
，以为,-1.2514078219341727
黑森蛋糕,-1.2514078219341727
任,-1.2514078219341727
負責,-1.2514078219341727
錯，,-1.2514078219341727
10分钟后,-1.2514078219341727
14:41,-1.2514078219341727
五十五分,-1.2514078219341727
晚两点,-1.2514078219341727
索赔,-1.2514078219341727
无糖！无糖！,-1.2514078219341727
无糖！,-1.2514078219341727
五个小时,-1.2514078219341727
焦糖,-1.2514078219341727
咖啡，,-1.2514078219341727
冰少糖,-1.2514078219341727
杯，,-1.2514078219341727
，咖啡全凉，,-1.2514078219341727
骑手大叔，,-1.2514078219341727
百度外卖代购咖啡,-1.2514078219341727
完全化,-1.2514078219341727
烂糟糟,-1.2514078219341727
奶油，,-1.2514078219341727
糖包，热巧克力,-1.2514078219341727
，卡布,-1.2514078219341727
示,-1.2514078219341727
想说不给,-1.2514078219341727
半杯。。。,-1.2514078219341727
冷热,-1.2514078219341727
铁，,-1.2514078219341727
瓶装,-1.2514078219341727
咖啡星,-1.2514078219341727
分明点,-1.2514078219341727
。摩卡,-1.2514078219341727
苍天,-1.2514078219341727
无语O,-1.2514078219341727
卡布奇诺,-1.2514078219341727
，神马,-1.2514078219341727
榛果拿铁,-1.2514078219341727
一格,-1.2514078219341727
我知道,-1.2514078219341727
道到,-1.2514078219341727
3点50,-1.2514078219341727
4点10分,-1.2514078219341727
区号,-1.2514078219341727
晃悠,-1.2514078219341727
75分钟,-1.2514078219341727
焦糖玛奇朵，,-1.2514078219341727
有用,-1.2514078219341727
，热咖啡,-1.2514078219341727
瞄,-1.2514078219341727
画,-1.2514078219341727
十多个,-1.2514078219341727
去餐，,-1.2514078219341727
抹茶星冰乐，,-1.2514078219341727
洒了得,-1.2514078219341727
咖啡。,-1.2514078219341727
不冷不热,-1.2514078219341727
咖啡色,-1.2514078219341727
四分之三杯,-1.2514078219341727
有钱,-1.2514078219341727
街店,-1.2514078219341727
品位,-1.2514078219341727
三流,-1.2514078219341727
少喝,-1.2514078219341727
如意,-1.2514078219341727
全部化,-1.2514078219341727
，盖子,-1.2514078219341727
3:16,-1.2514078219341727
3:26,-1.2514078219341727
已经完成,-1.2514078219341727
汤子,-1.2514078219341727
時,-1.2514078219341727
熱,-1.2514078219341727
咖啡店,-1.2514078219341727
，星巴克,-1.2514078219341727
這種,-1.2514078219341727
高格調,-1.2514078219341727
質量,-1.2514078219341727
三明治，,-1.2514078219341727
爛,-1.2514078219341727
水味,-1.2514078219341727
冰品,-1.2514078219341727
飲料,-1.2514078219341727
星冰樂欺騙消費者，,-1.2514078219341727
离谱。,-1.2514078219341727
水果杯,-1.2514078219341727
近三点,-1.2514078219341727
送单？？？？？？,-1.2514078219341727
13:01,-1.2514078219341727
。星冰乐连,-1.2514078219341727
怀着,-1.2514078219341727
当面,-1.2514078219341727
冷饮,-1.2514078219341727
撒光,-1.2514078219341727
！送,-1.2514078219341727
？？？人呢？？,-1.2514078219341727
订货,-1.2514078219341727
tall杯,-1.2514078219341727
venti,-1.2514078219341727
骑马,-1.2514078219341727
3杯,-1.2514078219341727
张银平,-1.2514078219341727
转头,-1.2514078219341727
洞,-1.2514078219341727
下半截,-1.2514078219341727
三十一杯,-1.2514078219341727
噱头,-1.2514078219341727
巧,-1.2514078219341727
签收,-1.2514078219341727
没喜欢,-1.2514078219341727
柠檬红茶，,-1.2514078219341727
格雷,-1.2514078219341727
…服,-1.2514078219341727
茶味，,-1.2514078219341727
到点,-1.2514078219341727
鸟巢,-1.2514078219341727
加图,-1.2514078219341727
困,-1.2514078219341727
饭钱？,-1.2514078219341727
那么贵,-1.2514078219341727
悠唐,-1.2514078219341727
特辣，五香,-1.2514078219341727
闻声,-1.2514078219341727
锁，,-1.2514078219341727
搬动,-1.2514078219341727
张望？,-1.2514078219341727
手机号吧,-1.2514078219341727
四处,-1.2514078219341727
买东西，,-1.2514078219341727
卧室,-1.2514078219341727
门把手,-1.2514078219341727
酱油味,-1.2514078219341727
点别,-1.2514078219341727
宝，,-1.2514078219341727
餐盒费。。。,-1.2514078219341727
没收费,-1.2514078219341727
关东煮泡,-1.2514078219341727
超次,-1.2514078219341727
生气！,-1.2514078219341727
操作员,-1.2514078219341727
中午2点,-1.2514078219341727
中午12点,-1.2514078219341727
！退餐吧！,-1.2514078219341727
，愣,-1.2514078219341727
！马,-1.2514078219341727
12:09,-1.2514078219341727
作弊,-1.2514078219341727
关东,-1.2514078219341727
进展,-1.2514078219341727
追,-1.2514078219341727
40多分,-1.2514078219341727
太特妈,-1.2514078219341727
一个小时40分钟,-1.2514078219341727
若干,-1.2514078219341727
沙拉变海带,-1.2514078219341727
跟踪,-1.2514078219341727
一粒一粒,-1.2514078219341727
、像,-1.2514078219341727
百度外卖，真心不愉快，,-1.2514078219341727
畅，,-1.2514078219341727
调味汁,-1.2514078219341727
！关东煮,-1.2514078219341727
藕,-1.2514078219341727
合谷家,-1.2514078219341727
盒，,-1.2514078219341727
嗮,-1.2514078219341727
里外,-1.2514078219341727
孜然鸭肉,-1.2514078219341727
忽视,-1.2514078219341727
苦。,-1.2514078219341727
红油猪耳差强人意。,-1.2514078219341727
坨成,-1.2514078219341727
药味,-1.2514078219341727
小面,-1.2514078219341727
豌杂面,-1.2514078219341727
蒸排骨,-1.2514078219341727
面。。。,-1.2514078219341727
老头子，,-1.2514078219341727
送错单！！！,-1.2514078219341727
差点事,-1.2514078219341727
水饺,-1.2514078219341727
，一吃,-1.2514078219341727
！！！差评！！！,-1.2514078219341727
！！妈,-1.2514078219341727
悄悄,-1.2514078219341727
，素三鲜,-1.2514078219341727
优惠券,-1.2514078219341727
万恶,-1.2514078219341727
！害,-1.2514078219341727
养,-1.2514078219341727
操行,-1.2514078219341727
小蛋糕,-1.2514078219341727
恭维，,-1.2514078219341727
败絮,-1.2514078219341727
冰激凌,-1.2514078219341727
猪毛,-1.2514078219341727
，板,-1.2514078219341727
11:23,-1.2514078219341727
ca,-1.2514078219341727
45块,-1.2514078219341727
1:27,-1.2514078219341727
公交,-1.2514078219341727
二个多小时,-1.2514078219341727
迟钝,-1.2514078219341727
小黄鱼都胡焦了了不好,-1.2514078219341727
果，,-1.2514078219341727
，害你爸爸饿仨小时！,-1.2514078219341727
！钱,-1.2514078219341727
故障,-1.2514078219341727
？？？？？？？？？,-1.2514078219341727
一点下,-1.2514078219341727
二点半,-1.2514078219341727
上而苦,-1.2514078219341727
黄叶子,-1.2514078219341727
糊塌子,-1.2514078219341727
提早,-1.2514078219341727
。腊八，,-1.2514078219341727
豆沙包,-1.2514078219341727
奶黄包,-1.2514078219341727
30多个,-1.2514078219341727
楞楞,-1.2514078219341727
！绝对差评！！！差！差！差！,-1.2514078219341727
17:36,-1.2514078219341727
19:40,-1.2514078219341727
18:45,-1.2514078219341727
饭味,-1.2514078219341727
哈喇味,-1.2514078219341727
盖住,-1.2514078219341727
不分,-1.2514078219341727
，照单,-1.2514078219341727
查出,-1.2514078219341727
收！,-1.2514078219341727
忙音，,-1.2514078219341727
去宏,-1.2514078219341727
油油,-1.2514078219341727
双截棍,-1.2514078219341727
半塑料袋，菜全堆饭盒半边，,-1.2514078219341727
改行,-1.2514078219341727
纸浆,-1.2514078219341727
快，粥,-1.2514078219341727
二十分钟后,-1.2514078219341727
订订单,-1.2514078219341727
没人管,-1.2514078219341727
大跌眼镜,-1.2514078219341727
12:20,-1.2514078219341727
宏状元,-1.2514078219341727
温突突,-1.2514078219341727
钟爱,-1.2514078219341727
毫不犹豫,-1.2514078219341727
输液,-1.2514078219341727
、大失所望,-1.2514078219341727
半分,-1.2514078219341727
小半,-1.2514078219341727
青椒土豆片,-1.2514078219341727
？连,-1.2514078219341727
枸杞,-1.2514078219341727
极品,-1.2514078219341727
咸！！！！！！！！！！,-1.2514078219341727
太闲！！！！！,-1.2514078219341727
趁早,-1.2514078219341727
土豆肉片,-1.2514078219341727
相口感都极差，,-1.2514078219341727
实时,-1.2514078219341727
；饼,-1.2514078219341727
，祝饭店早日关业！,-1.2514078219341727
古老,-1.2514078219341727
蒜。,-1.2514078219341727
肉酸,-1.2514078219341727
白水煮,-1.2514078219341727
！太气人,-1.2514078219341727
？！炒饭,-1.2514078219341727
车辆,-1.2514078219341727
问及,-1.2514078219341727
被盗,-1.2514078219341727
答曰,-1.2514078219341727
18:30,-1.2514078219341727
报警,-1.2514078219341727
11:13到14:12,-1.2514078219341727
分批,-1.2514078219341727
小土豆,-1.2514078219341727
四五块,-1.2514078219341727
三四个,-1.2514078219341727
苦瓜煎蛋饼,-1.2514078219341727
山药卷,-1.2514078219341727
海带烧肉,-1.2514078219341727
如下去,-1.2514078219341727
，肉饼,-1.2514078219341727
同一,-1.2514078219341727
必定,-1.2514078219341727
串味,-1.2514078219341727
红豆软饼,-1.2514078219341727
糊弄事儿,-1.2514078219341727
一品鸭,-1.2514078219341727
，鸭肉,-1.2514078219341727
烤肉，,-1.2514078219341727
王府,-1.2514078219341727
，排骨扁豆闷卷子,-1.2514078219341727
口重,-1.2514078219341727
齁咸，,-1.2514078219341727
一块块,-1.2514078219341727
，汤汤水水,-1.2514078219341727
合菜,-1.2514078219341727
奶黄包，,-1.2514078219341727
豆沙包～,-1.2514078219341727
，土豆,-1.2514078219341727
惠顾,-1.2514078219341727
那一次,-1.2514078219341727
账号,-1.2514078219341727
折半,-1.2514078219341727
一刻钟,-1.2514078219341727
恶,-1.2514078219341727
能耐,-1.2514078219341727
K）,-1.2514078219341727
黑我嘞,-1.2514078219341727
开心滴,-1.2514078219341727
错定,-1.2514078219341727
扳,-1.2514078219341727
！肉饼,-1.2514078219341727
茄条,-1.2514078219341727
硬生生,-1.2514078219341727
接订,-1.2514078219341727
94分钟,-1.2514078219341727
漏掉,-1.2514078219341727
手提袋,-1.2514078219341727
……摩卡,-1.2514078219341727
热巧……星巴克错单，,-1.2514078219341727
真真儿,-1.2514078219341727
小拿铁,-1.2514078219341727
美式，,-1.2514078219341727
电影,-1.2514078219341727
开场,-1.2514078219341727
奶球,-1.2514078219341727
星冰乐！,-1.2514078219341727
一对一,-1.2514078219341727
抹茶水！！！,-1.2514078219341727
共计,-1.2514078219341727
1.3公里,-1.2514078219341727
大杯，,-1.2514078219341727
红梅黑加仑,-1.2514078219341727
柠檬茶！,-1.2514078219341727
无影无踪,-1.2514078219341727
拿铁！,-1.2514078219341727
铁,-1.2514078219341727
洒满,-1.2514078219341727
也罢,-1.2514078219341727
咖啡！,-1.2514078219341727
榛果,-1.2514078219341727
目录,-1.2514078219341727
餐单,-1.2514078219341727
杏仁拿铁,-1.2514078219341727
价差,-1.2514078219341727
方糖,-1.2514078219341727
配置,-1.2514078219341727
特有,-1.2514078219341727
理说,-1.2514078219341727
浸透,-1.2514078219341727
蛋糕盒,-1.2514078219341727
送错杯,-1.2514078219341727
！星冰乐,-1.2514078219341727
冰！！！！,-1.2514078219341727
乐全化,-1.2514078219341727
星冰,-1.2514078219341727
冰块,-1.2514078219341727
，那咖啡,-1.2514078219341727
抹茶拿铁,-1.2514078219341727
糖！,-1.2514078219341727
？！客户体验,-1.2514078219341727
1一个半小时,-1.2514078219341727
赔。,-1.2514078219341727
grande,-1.2514078219341727
焦糖玛奇朵,-1.2514078219341727
特别墨迹！备注,-1.2514078219341727
挖,-1.2514078219341727
奶油！,-1.2514078219341727
超大杯,-1.2514078219341727
四五次,-1.2514078219341727
江浙沪,-1.2514078219341727
可不可以,-1.2514078219341727
汤弄,-1.2514078219341727
不给力,-1.2514078219341727
棒棒哒～,-1.2514078219341727
尖叫,-1.2514078219341727
；厥根粉,-1.2514078219341727
替补,-1.2514078219341727
？锅包肉,-1.2514078219341727
切块,-1.2514078219341727
单份,-1.2514078219341727
金手勺你家血肠,-1.2514078219341727
呃,-1.2514078219341727
定金,-1.2514078219341727
，疙瘩汤,-1.2514078219341727
，蛋炒饭,-1.2514078219341727
水似,-1.2514078219341727
绳子,-1.2514078219341727
手勺,-1.2514078219341727
呛炒,-1.2514078219341727
软踏踏,-1.2514078219341727
，东北菜，,-1.2514078219341727
着量着实,-1.2514078219341727
12:10分,-1.2514078219341727
二百五,-1.2514078219341727
辣酱炒鸡肉，,-1.2514078219341727
鸡头,-1.2514078219341727
京酱丝，,-1.2514078219341727
勾汁,-1.2514078219341727
酱豆腐汤,-1.2514078219341727
大师傅,-1.2514078219341727
亲,-1.2514078219341727
球丝,-1.2514078219341727
青花,-1.2514078219341727
